rho,len,bkpt
807.2289156626506,5000,2562.668
807.2289156626506,5500,2640.368
807.2289156626506,6000,2712.844
807.2289156626506,6500,2760.9799999999996
807.2289156626506,7000,2819.6359999999995
807.2289156626506,7500,2869.688
807.2289156626506,8000,2910.724
807.2289156626506,8500,2952.132
807.2289156626506,9000,2988.0080000000003
807.2289156626506,9500,3003.208
807.2289156626506,10000,3042.388
809.2369477911647,2000,1660.792
809.2369477911647,2500,1893.14
809.2369477911647,3000,2091.3320000000003
809.2369477911647,3500,2238.616
809.2369477911647,4000,2372.156
809.2369477911647,4500,2479.4440000000004
809.2369477911647,5000,2565.796
809.2369477911647,5500,2645.3360000000002
809.2369477911647,6000,2711.7920000000004
809.2369477911647,6500,2779.4359999999997
809.2369477911647,7000,2832.9440000000004
809.2369477911647,7500,2868.056
809.2369477911647,8000,2916.696
809.2369477911647,8500,2964.904
809.2369477911647,9000,2989.092
809.2369477911647,9500,3017.064
809.2369477911647,10000,3052.344
811.2449799196787,2000,1658.8799999999999
811.2449799196787,2500,1904.352
811.2449799196787,3000,2089.94
811.2449799196787,3500,2239.9880000000003
811.2449799196787,4000,2370.9559999999997
811.2449799196787,4500,2482.62
811.2449799196787,5000,2566.328
811.2449799196787,5500,2646.1079999999997
811.2449799196787,6000,2719.564
811.2449799196787,6500,2779.488
811.2449799196787,7000,2835.464
811.2449799196787,7500,2871.2320000000004
811.2449799196787,8000,2917.2400000000002
811.2449799196787,8500,2951.268
811.2449799196787,9000,2991.9880000000003
811.2449799196787,9500,3020.672
811.2449799196787,10000,3054.28
813.2530120481928,2000,1661.868
813.2530120481928,2500,1902.248
813.2530120481928,3000,2093.016
813.2530120481928,3500,2247.124
813.2530120481928,4000,2378.112
813.2530120481928,4500,2486.584
813.2530120481928,5000,2578.3120000000004
813.2530120481928,5500,2651.52
813.2530120481928,6000,2726.288
813.2530120481928,6500,2783.436
813.2530120481928,7000,2842.324
813.2530120481928,7500,2886.888
813.2530120481928,8000,2926.596
813.2530120481928,8500,2956.3
813.2530120481928,9000,2998.88
813.2530120481928,9500,3023.296
813.2530120481928,10000,3058.1639999999998
815.2610441767068,2000,1661.6240000000003
815.2610441767068,2500,1900.8
815.2610441767068,3000,2099.792
815.2610441767068,3500,2250.9199999999996
815.2610441767068,4000,2374.032
815.2610441767068,4500,2491.568
815.2610441767068,5000,2582.304
815.2610441767068,5500,2646.888
815.2610441767068,6000,2725.1040000000003
815.2610441767068,6500,2787.58
815.2610441767068,7000,2850.704
815.2610441767068,7500,2885.916
815.2610441767068,8000,2928.6
815.2610441767068,8500,2955.728
815.2610441767068,9000,3015.7279999999996
815.2610441767068,9500,3033.672
815.2610441767068,10000,3070.9839999999995
817.2690763052209,2000,1665.3760000000002
817.2690763052209,2500,1905.8439999999998
817.2690763052209,3000,2096.6279999999997
817.2690763052209,3500,2254.036
817.2690763052209,4000,2380.4919999999997
817.2690763052209,4500,2488.3959999999997
817.2690763052209,5000,2583.112
817.2690763052209,5500,2664.8360000000002
817.2690763052209,6000,2739.9159999999997
817.2690763052209,6500,2792.788
817.2690763052209,7000,2846.456
817.2690763052209,7500,2898.2599999999998
817.2690763052209,8000,2940.332
817.2690763052209,8500,2980.1600000000003
817.2690763052209,9000,3009.752
817.2690763052209,9500,3040.552
817.2690763052209,10000,3064.544
819.277108433735,2000,1665.868
819.277108433735,2500,1904.8079999999998
819.277108433735,3000,2102.8360000000002
819.277108433735,3500,2261.116
819.277108433735,4000,2389.844
819.277108433735,4500,2500.9519999999998
819.277108433735,5000,2587.3360000000002
819.277108433735,5500,2667.456
819.277108433735,6000,2732.704
819.277108433735,6500,2795.1279999999997
819.277108433735,7000,2852.928
819.277108433735,7500,2896.4919999999997
819.277108433735,8000,2947.984
819.277108433735,8500,2975.968
819.277108433735,9000,3007.72
819.277108433735,9500,3055.0880000000006
819.277108433735,10000,3074.84
821.285140562249,2000,1669.128
821.285140562249,2500,1910.128
821.285140562249,3000,2105.2839999999997
821.285140562249,3500,2260.9759999999997
821.285140562249,4000,2390.264
821.285140562249,4500,2502.5879999999997
821.285140562249,5000,2597.46
821.285140562249,5500,2676.024
821.285140562249,6000,2745.312
821.285140562249,6500,2792.9439999999995
821.285140562249,7000,2857.416
821.285140562249,7500,2896.8759999999997
821.285140562249,8000,2954.9559999999997
821.285140562249,8500,2983.2
821.285140562249,9000,3018.0199999999995
821.285140562249,9500,3057.076
821.285140562249,10000,3084.708
823.2931726907631,2000,1669.4360000000001
823.2931726907631,2500,1909.688
823.2931726907631,3000,2108.7839999999997
823.2931726907631,3500,2266.964
823.2931726907631,4000,2399.968
823.2931726907631,4500,2509.796
823.2931726907631,5000,2595.04
823.2931726907631,5500,2686.04
823.2931726907631,6000,2748.1719999999996
823.2931726907631,6500,2811.54
823.2931726907631,7000,2865.472
823.2931726907631,7500,2910.676
823.2931726907631,8000,2946.248
823.2931726907631,8500,2990.2400000000002
823.2931726907631,9000,3030.54
823.2931726907631,9500,3054.0
823.2931726907631,10000,3081.7200000000003
825.3012048192771,2000,1669.248
825.3012048192771,2500,1915.6879999999996
825.3012048192771,3000,2106.24
825.3012048192771,3500,2268.6600000000003
825.3012048192771,4000,2397.1719999999996
825.3012048192771,4500,2512.792
825.3012048192771,5000,2601.264
825.3012048192771,5500,2685.924
825.3012048192771,6000,2758.6879999999996
825.3012048192771,6500,2806.0600000000004
825.3012048192771,7000,2871.012
825.3012048192771,7500,2909.1400000000003
825.3012048192771,8000,2960.936
825.3012048192771,8500,3000.164
825.3012048192771,9000,3029.776
825.3012048192771,9500,3068.38
825.3012048192771,10000,3091.7880000000005
827.3092369477912,2000,1670.236
827.3092369477912,2500,1916.8239999999998
827.3092369477912,3000,2109.7120000000004
827.3092369477912,3500,2270.112
827.3092369477912,4000,2405.82
827.3092369477912,4500,2509.532
827.3092369477912,5000,2614.5
827.3092369477912,5500,2683.8120000000004
827.3092369477912,6000,2749.348
827.3092369477912,6500,2814.092
827.3092369477912,7000,2879.3039999999996
827.3092369477912,7500,2921.54
827.3092369477912,8000,2962.048
827.3092369477912,8500,3004.3160000000003
827.3092369477912,9000,3043.8559999999998
827.3092369477912,9500,3067.624
827.3092369477912,10000,3103.036
829.3172690763053,2000,1674.184
829.3172690763053,2500,1914.984
829.3172690763053,3000,2114.4080000000004
829.3172690763053,3500,2265.956
829.3172690763053,4000,2409.204
829.3172690763053,4500,2515.4
829.3172690763053,5000,2611.596
829.3172690763053,5500,2691.8799999999997
829.3172690763053,6000,2759.196
829.3172690763053,6500,2820.112
829.3172690763053,7000,2880.04
829.3172690763053,7500,2935.12
829.3172690763053,8000,2980.364
829.3172690763053,8500,3012.888
829.3172690763053,9000,3043.416
829.3172690763053,9500,3076.4719999999998
829.3172690763053,10000,3114.064
831.3253012048193,2000,1675.7040000000002
831.3253012048193,2500,1920.096
831.3253012048193,3000,2116.448
831.3253012048193,3500,2279.42
831.3253012048193,4000,2411.368
831.3253012048193,4500,2523.3759999999997
831.3253012048193,5000,2609.74
831.3253012048193,5500,2694.4359999999997
831.3253012048193,6000,2764.516
831.3253012048193,6500,2831.652
831.3253012048193,7000,2889.9080000000004
831.3253012048193,7500,2933.4640000000004
831.3253012048193,8000,2971.928
831.3253012048193,8500,3011.5240000000003
831.3253012048193,9000,3045.968
831.3253012048193,9500,3091.412
831.3253012048193,10000,3113.16
833.3333333333334,2000,1677.2760000000003
833.3333333333334,2500,1922.2640000000004
833.3333333333334,3000,2124.104
833.3333333333334,3500,2279.812
833.3333333333334,4000,2417.6399999999994
833.3333333333334,4500,2523.8599999999997
833.3333333333334,5000,2615.304
833.3333333333334,5500,2700.16
833.3333333333334,6000,2771.0840000000003
833.3333333333334,6500,2832.86
833.3333333333334,7000,2889.744
833.3333333333334,7500,2934.924
833.3333333333334,8000,2986.24
833.3333333333334,8500,3021.228
833.3333333333334,9000,3054.4
833.3333333333334,9500,3100.132
833.3333333333334,10000,3132.8479999999995
835.3413654618474,2000,1677.6439999999998
835.3413654618474,2500,1923.216
835.3413654618474,3000,2119.876
835.3413654618474,3500,2285.832
835.3413654618474,4000,2414.496
835.3413654618474,4500,2527.704
835.3413654618474,5000,2630.308
835.3413654618474,5500,2704.232
835.3413654618474,6000,2779.56
835.3413654618474,6500,2846.184
835.3413654618474,7000,2895.316
835.3413654618474,7500,2942.696
835.3413654618474,8000,2981.76
835.3413654618474,8500,3023.396
835.3413654618474,9000,3057.4280000000003
835.3413654618474,9500,3103.416
835.3413654618474,10000,3127.228
837.3493975903615,2000,1677.5440000000003
837.3493975903615,2500,1927.352
837.3493975903615,3000,2127.072
837.3493975903615,3500,2287.596
837.3493975903615,4000,2420.9080000000004
837.3493975903615,4500,2526.26
837.3493975903615,5000,2625.86
837.3493975903615,5500,2713.972
837.3493975903615,6000,2775.2160000000003
837.3493975903615,6500,2845.948
837.3493975903615,7000,2897.744
837.3493975903615,7500,2947.204
837.3493975903615,8000,2986.584
837.3493975903615,8500,3028.656
837.3493975903615,9000,3076.732
837.3493975903615,9500,3105.76
837.3493975903615,10000,3126.8520000000003
839.3574297188754,2000,1678.3200000000004
839.3574297188754,2500,1927.216
839.3574297188754,3000,2125.4399999999996
839.3574297188754,3500,2288.348
839.3574297188754,4000,2423.376
839.3574297188754,4500,2537.652
839.3574297188754,5000,2639.184
839.3574297188754,5500,2717.076
839.3574297188754,6000,2793.696
839.3574297188754,6500,2843.6760000000004
839.3574297188754,7000,2903.676
839.3574297188754,7500,2955.944
839.3574297188754,8000,3001.9839999999995
839.3574297188754,8500,3048.0119999999997
839.3574297188754,9000,3069.924
839.3574297188754,9500,3116.636
839.3574297188754,10000,3133.4199999999996
841.3654618473895,2000,1683.28
841.3654618473895,2500,1932.7199999999998
841.3654618473895,3000,2135.252
841.3654618473895,3500,2294.66
841.3654618473895,4000,2418.0
841.3654618473895,4500,2545.332
841.3654618473895,5000,2633.056
841.3654618473895,5500,2718.6359999999995
841.3654618473895,6000,2792.7599999999998
841.3654618473895,6500,2858.144
841.3654618473895,7000,2905.3920000000003
841.3654618473895,7500,2966.704
841.3654618473895,8000,3003.432
841.3654618473895,8500,3044.016
841.3654618473895,9000,3080.316
841.3654618473895,9500,3122.66
841.3654618473895,10000,3147.6
843.3734939759036,2000,1681.92
843.3734939759036,2500,1930.916
843.3734939759036,3000,2133.808
843.3734939759036,3500,2296.464
843.3734939759036,4000,2431.996
843.3734939759036,4500,2546.12
843.3734939759036,5000,2633.2599999999998
843.3734939759036,5500,2727.9359999999997
843.3734939759036,6000,2796.996
843.3734939759036,6500,2859.3360000000002
843.3734939759036,7000,2917.692
843.3734939759036,7500,2966.072
843.3734939759036,8000,3016.516
843.3734939759036,8500,3047.988
843.3734939759036,9000,3084.032
843.3734939759036,9500,3132.352
843.3734939759036,10000,3157.496
845.3815261044176,2000,1682.2720000000002
845.3815261044176,2500,1935.7280000000003
845.3815261044176,3000,2133.248
845.3815261044176,3500,2299.2879999999996
845.3815261044176,4000,2432.064
845.3815261044176,4500,2546.5199999999995
845.3815261044176,5000,2640.072
845.3815261044176,5500,2731.472
845.3815261044176,6000,2800.8
845.3815261044176,6500,2863.44
845.3815261044176,7000,2926.864
845.3815261044176,7500,2959.42
845.3815261044176,8000,3023.4440000000004
845.3815261044176,8500,3058.4719999999998
845.3815261044176,9000,3084.5759999999996
845.3815261044176,9500,3125.204
845.3815261044176,10000,3146.96
847.3895582329317,2000,1683.4479999999999
847.3895582329317,2500,1937.5279999999998
847.3895582329317,3000,2137.22
847.3895582329317,3500,2298.024
847.3895582329317,4000,2439.936
847.3895582329317,4500,2551.476
847.3895582329317,5000,2643.316
847.3895582329317,5500,2733.504
847.3895582329317,6000,2805.532
847.3895582329317,6500,2870.536
847.3895582329317,7000,2929.2879999999996
847.3895582329317,7500,2983.0
847.3895582329317,8000,3025.5919999999996
847.3895582329317,8500,3047.6400000000003
847.3895582329317,9000,3087.188
847.3895582329317,9500,3125.916
847.3895582329317,10000,3150.968
849.3975903614457,2000,1686.9
849.3975903614457,2500,1935.976
849.3975903614457,3000,2144.816
849.3975903614457,3500,2302.62
849.3975903614457,4000,2436.7320000000004
849.3975903614457,4500,2553.692
849.3975903614457,5000,2650.796
849.3975903614457,5500,2736.072
849.3975903614457,6000,2800.7599999999998
849.3975903614457,6500,2878.4919999999997
849.3975903614457,7000,2935.436
849.3975903614457,7500,2982.492
849.3975903614457,8000,3027.1879999999996
849.3975903614457,8500,3059.996
849.3975903614457,9000,3097.34
849.3975903614457,9500,3138.2200000000003
849.3975903614457,10000,3171.232
851.4056224899598,2000,1687.584
851.4056224899598,2500,1939.3920000000003
851.4056224899598,3000,2139.912
851.4056224899598,3500,2307.8320000000003
851.4056224899598,4000,2443.912
851.4056224899598,4500,2560.844
851.4056224899598,5000,2659.344
851.4056224899598,5500,2742.272
851.4056224899598,6000,2819.4320000000002
851.4056224899598,6500,2883.576
851.4056224899598,7000,2937.5240000000003
851.4056224899598,7500,2981.352
851.4056224899598,8000,3027.228
851.4056224899598,8500,3069.9
851.4056224899598,9000,3107.1
851.4056224899598,9500,3145.88
851.4056224899598,10000,3173.824
853.4136546184739,2000,1688.4440000000002
853.4136546184739,2500,1944.5079999999998
853.4136546184739,3000,2145.0119999999997
853.4136546184739,3500,2314.912
853.4136546184739,4000,2448.924
853.4136546184739,4500,2565.068
853.4136546184739,5000,2656.968
853.4136546184739,5500,2748.6479999999997
853.4136546184739,6000,2822.544
853.4136546184739,6500,2879.9759999999997
853.4136546184739,7000,2940.3199999999997
853.4136546184739,7500,2987.8920000000003
853.4136546184739,8000,3040.2000000000003
853.4136546184739,8500,3073.2079999999996
853.4136546184739,9000,3119.208
853.4136546184739,9500,3141.9120000000003
853.4136546184739,10000,3180.796
855.4216867469879,2000,1691.0720000000001
855.4216867469879,2500,1943.316
855.4216867469879,3000,2144.5119999999997
855.4216867469879,3500,2308.472
855.4216867469879,4000,2443.8320000000003
855.4216867469879,4500,2561.5
855.4216867469879,5000,2665.72
855.4216867469879,5500,2743.7799999999997
855.4216867469879,6000,2825.3399999999997
855.4216867469879,6500,2890.9199999999996
855.4216867469879,7000,2953.848
855.4216867469879,7500,3005.804
855.4216867469879,8000,3045.912
855.4216867469879,8500,3085.0080000000003
855.4216867469879,9000,3116.9039999999995
855.4216867469879,9500,3146.816
855.4216867469879,10000,3188.12
857.429718875502,2000,1692.8399999999997
857.429718875502,2500,1940.868
857.429718875502,3000,2147.1600000000003
857.429718875502,3500,2313.504
857.429718875502,4000,2455.748
857.429718875502,4500,2567.6799999999994
857.429718875502,5000,2668.3840000000005
857.429718875502,5500,2757.692
857.429718875502,6000,2824.184
857.429718875502,6500,2894.44
857.429718875502,7000,2954.8
857.429718875502,7500,3004.8039999999996
857.429718875502,8000,3046.912
857.429718875502,8500,3087.064
857.429718875502,9000,3125.964
857.429718875502,9500,3156.5160000000005
857.429718875502,10000,3202.24
859.437751004016,2000,1694.012
859.437751004016,2500,1945.3080000000002
859.437751004016,3000,2150.1879999999996
859.437751004016,3500,2314.38
859.437751004016,4000,2455.844
859.437751004016,4500,2567.8399999999997
859.437751004016,5000,2673.432
859.437751004016,5500,2766.328
859.437751004016,6000,2831.032
859.437751004016,6500,2901.6879999999996
859.437751004016,7000,2956.148
859.437751004016,7500,3009.9
859.437751004016,8000,3053.4279999999994
859.437751004016,8500,3101.08
859.437751004016,9000,3141.496
859.437751004016,9500,3166.7
859.437751004016,10000,3189.684
861.4457831325301,2000,1696.0519999999997
861.4457831325301,2500,1952.9440000000002
861.4457831325301,3000,2154.236
861.4457831325301,3500,2326.4
861.4457831325301,4000,2452.016
861.4457831325301,4500,2582.6719999999996
861.4457831325301,5000,2678.924
861.4457831325301,5500,2774.916
861.4457831325301,6000,2835.8480000000004
861.4457831325301,6500,2902.3
861.4457831325301,7000,2959.9280000000003
861.4457831325301,7500,3010.4359999999997
861.4457831325301,8000,3058.66
861.4457831325301,8500,3096.5919999999996
861.4457831325301,9000,3141.1079999999997
861.4457831325301,9500,3166.592
861.4457831325301,10000,3207.08
863.4538152610442,2000,1696.148
863.4538152610442,2500,1951.6439999999998
863.4538152610442,3000,2159.876
863.4538152610442,3500,2326.2519999999995
863.4538152610442,4000,2467.668
863.4538152610442,4500,2584.6800000000003
863.4538152610442,5000,2689.0480000000002
863.4538152610442,5500,2775.6160000000004
863.4538152610442,6000,2843.38
863.4538152610442,6500,2907.592
863.4538152610442,7000,2967.228
863.4538152610442,7500,3014.652
863.4538152610442,8000,3073.3280000000004
863.4538152610442,8500,3104.2479999999996
863.4538152610442,9000,3141.768
863.4538152610442,9500,3178.344
863.4538152610442,10000,3206.2400000000002
865.4618473895582,2000,1695.488
865.4618473895582,2500,1954.0520000000001
865.4618473895582,3000,2160.112
865.4618473895582,3500,2327.204
865.4618473895582,4000,2465.3
865.4618473895582,4500,2586.3399999999997
865.4618473895582,5000,2690.3720000000003
865.4618473895582,5500,2760.912
865.4618473895582,6000,2845.928000000001
865.4618473895582,6500,2922.0119999999997
865.4618473895582,7000,2970.56
865.4618473895582,7500,3025.696
865.4618473895582,8000,3069.6440000000002
865.4618473895582,8500,3116.172
865.4618473895582,9000,3148.5440000000003
865.4618473895582,9500,3184.764
865.4618473895582,10000,3219.2519999999995
867.4698795180723,2000,1698.904
867.4698795180723,2500,1958.5719999999997
867.4698795180723,3000,2161.2439999999997
867.4698795180723,3500,2329.2000000000003
867.4698795180723,4000,2472.608
867.4698795180723,4500,2580.7079999999996
867.4698795180723,5000,2697.2200000000003
867.4698795180723,5500,2774.456
867.4698795180723,6000,2842.8559999999998
867.4698795180723,6500,2919.14
867.4698795180723,7000,2984.256
867.4698795180723,7500,3034.112
867.4698795180723,8000,3088.452
867.4698795180723,8500,3115.232
867.4698795180723,9000,3157.928
867.4698795180723,9500,3196.292
867.4698795180723,10000,3214.6639999999998
869.4779116465863,2000,1702.216
869.4779116465863,2500,1954.7279999999998
869.4779116465863,3000,2161.6240000000003
869.4779116465863,3500,2330.3320000000003
869.4779116465863,4000,2471.312
869.4779116465863,4500,2593.272
869.4779116465863,5000,2695.7320000000004
869.4779116465863,5500,2780.16
869.4779116465863,6000,2853.1040000000003
869.4779116465863,6500,2933.5480000000002
869.4779116465863,7000,2981.436
869.4779116465863,7500,3034.1240000000003
869.4779116465863,8000,3075.036
869.4779116465863,8500,3123.964
869.4779116465863,9000,3157.672
869.4779116465863,9500,3208.712
869.4779116465863,10000,3228.192
871.4859437751004,2000,1701.096
871.4859437751004,2500,1959.712
871.4859437751004,3000,2168.964
871.4859437751004,3500,2339.54
871.4859437751004,4000,2474.5480000000002
871.4859437751004,4500,2595.9719999999998
871.4859437751004,5000,2691.944
871.4859437751004,5500,2791.94
871.4859437751004,6000,2861.828
871.4859437751004,6500,2926.904
871.4859437751004,7000,2989.3360000000002
871.4859437751004,7500,3045.084
871.4859437751004,8000,3084.016
871.4859437751004,8500,3130.972
871.4859437751004,9000,3160.8
871.4859437751004,9500,3204.052
871.4859437751004,10000,3239.2920000000004
873.4939759036145,2000,1701.744
873.4939759036145,2500,1960.364
873.4939759036145,3000,2166.7920000000004
873.4939759036145,3500,2338.0440000000003
873.4939759036145,4000,2483.8720000000003
873.4939759036145,4500,2605.64
873.4939759036145,5000,2707.884
873.4939759036145,5500,2790.16
873.4939759036145,6000,2870.232
873.4939759036145,6500,2938.532
873.4939759036145,7000,2995.02
873.4939759036145,7500,3046.168
873.4939759036145,8000,3088.596
873.4939759036145,8500,3137.3199999999997
873.4939759036145,9000,3175.4479999999994
873.4939759036145,9500,3210.8239999999996
873.4939759036145,10000,3233.5840000000003
875.5020080321285,2000,1702.8280000000002
875.5020080321285,2500,1963.0720000000001
875.5020080321285,3000,2166.5719999999997
875.5020080321285,3500,2341.74
875.5020080321285,4000,2481.348
875.5020080321285,4500,2604.3920000000003
875.5020080321285,5000,2704.4440000000004
875.5020080321285,5500,2791.548
875.5020080321285,6000,2875.3480000000004
875.5020080321285,6500,2940.4880000000003
875.5020080321285,7000,3000.2920000000004
875.5020080321285,7500,3053.5719999999997
875.5020080321285,8000,3101.232
875.5020080321285,8500,3148.792
875.5020080321285,9000,3177.816
875.5020080321285,9500,3206.376
875.5020080321285,10000,3257.692
877.5100401606426,2000,1702.1240000000003
877.5100401606426,2500,1964.86
877.5100401606426,3000,2174.08
877.5100401606426,3500,2344.1440000000002
877.5100401606426,4000,2492.276
877.5100401606426,4500,2608.3720000000003
877.5100401606426,5000,2712.736
877.5100401606426,5500,2800.296
877.5100401606426,6000,2879.6
877.5100401606426,6500,2941.012
877.5100401606426,7000,3007.46
877.5100401606426,7500,3053.404
877.5100401606426,8000,3103.1040000000003
877.5100401606426,8500,3146.852
877.5100401606426,9000,3190.648
877.5100401606426,9500,3223.96
877.5100401606426,10000,3259.9120000000003
879.5180722891566,2000,1706.0279999999998
879.5180722891566,2500,1965.5079999999998
879.5180722891566,3000,2176.9080000000004
879.5180722891566,3500,2346.028
879.5180722891566,4000,2487.944
879.5180722891566,4500,2618.8360000000002
879.5180722891566,5000,2712.364
879.5180722891566,5500,2807.0159999999996
879.5180722891566,6000,2882.2799999999997
879.5180722891566,6500,2946.6760000000004
879.5180722891566,7000,3004.44
879.5180722891566,7500,3061.86
879.5180722891566,8000,3104.848
879.5180722891566,8500,3152.3
879.5180722891566,9000,3191.2520000000004
879.5180722891566,9500,3222.172
879.5180722891566,10000,3251.6839999999997
881.5261044176707,2000,1708.548
881.5261044176707,2500,1963.5759999999998
881.5261044176707,3000,2176.532
881.5261044176707,3500,2344.956
881.5261044176707,4000,2497.9
881.5261044176707,4500,2617.048
881.5261044176707,5000,2717.42
881.5261044176707,5500,2803.188
881.5261044176707,6000,2887.468
881.5261044176707,6500,2950.9320000000002
881.5261044176707,7000,3012.8559999999998
881.5261044176707,7500,3064.372
881.5261044176707,8000,3110.924
881.5261044176707,8500,3160.7879999999996
881.5261044176707,9000,3200.744
881.5261044176707,9500,3230.576
881.5261044176707,10000,3264.48
883.5341365461848,2000,1705.14
883.5341365461848,2500,1968.8480000000004
883.5341365461848,3000,2180.04
883.5341365461848,3500,2357.968
883.5341365461848,4000,2493.4919999999997
883.5341365461848,4500,2618.464
883.5341365461848,5000,2721.376
883.5341365461848,5500,2820.764
883.5341365461848,6000,2892.0359999999996
883.5341365461848,6500,2963.532
883.5341365461848,7000,3018.668
883.5341365461848,7500,3063.932
883.5341365461848,8000,3121.676
883.5341365461848,8500,3170.9999999999995
883.5341365461848,9000,3208.068
883.5341365461848,9500,3235.768
883.5341365461848,10000,3265.0799999999995
885.5421686746988,2000,1711.384
885.5421686746988,2500,1972.4120000000003
885.5421686746988,3000,2179.112
885.5421686746988,3500,2362.076
885.5421686746988,4000,2504.028
885.5421686746988,4500,2628.496
885.5421686746988,5000,2729.796
885.5421686746988,5500,2813.4439999999995
885.5421686746988,6000,2892.956
885.5421686746988,6500,2962.952
885.5421686746988,7000,3024.052
885.5421686746988,7500,3080.596
885.5421686746988,8000,3115.556
885.5421686746988,8500,3169.416
885.5421686746988,9000,3205.4280000000003
885.5421686746988,9500,3254.6240000000003
885.5421686746988,10000,3289.44
887.5502008032129,2000,1712.6760000000002
887.5502008032129,2500,1971.4479999999999
887.5502008032129,3000,2183.132
887.5502008032129,3500,2360.952
887.5502008032129,4000,2506.196
887.5502008032129,4500,2629.1719999999996
887.5502008032129,5000,2732.516
887.5502008032129,5500,2812.7
887.5502008032129,6000,2909.6639999999998
887.5502008032129,6500,2968.3559999999998
887.5502008032129,7000,3031.916
887.5502008032129,7500,3075.212
887.5502008032129,8000,3130.9559999999997
887.5502008032129,8500,3169.348
887.5502008032129,9000,3214.468
887.5502008032129,9500,3250.44
887.5502008032129,10000,3289.304
889.5582329317269,2000,1711.632
889.5582329317269,2500,1971.8080000000002
889.5582329317269,3000,2183.468
889.5582329317269,3500,2364.5559999999996
889.5582329317269,4000,2511.376
889.5582329317269,4500,2627.768
889.5582329317269,5000,2739.8
889.5582329317269,5500,2821.872
889.5582329317269,6000,2900.0160000000005
889.5582329317269,6500,2974.112
889.5582329317269,7000,3033.4080000000004
889.5582329317269,7500,3088.7079999999996
889.5582329317269,8000,3133.3200000000006
889.5582329317269,8500,3177.568
889.5582329317269,9000,3212.856
889.5582329317269,9500,3249.032
889.5582329317269,10000,3286.8840000000005
891.566265060241,2000,1713.176
891.566265060241,2500,1975.3400000000001
891.566265060241,3000,2188.8599999999997
891.566265060241,3500,2365.964
891.566265060241,4000,2512.9399999999996
891.566265060241,4500,2625.8959999999997
891.566265060241,5000,2743.352
891.566265060241,5500,2832.432
891.566265060241,6000,2902.528
891.566265060241,6500,2978.2480000000005
891.566265060241,7000,3042.7320000000004
891.566265060241,7500,3090.212
891.566265060241,8000,3142.7239999999997
891.566265060241,8500,3195.468
891.566265060241,9000,3224.24
891.566265060241,9500,3255.84
891.566265060241,10000,3304.208
893.574297188755,2000,1713.208
893.574297188755,2500,1981.9279999999999
893.574297188755,3000,2195.716
893.574297188755,3500,2368.9880000000003
893.574297188755,4000,2516.004
893.574297188755,4500,2632.6760000000004
893.574297188755,5000,2732.668
893.574297188755,5500,2836.2760000000003
893.574297188755,6000,2921.236
893.574297188755,6500,2980.3280000000004
893.574297188755,7000,3049.6279999999997
893.574297188755,7500,3098.1040000000003
893.574297188755,8000,3150.232
893.574297188755,8500,3192.988
893.574297188755,9000,3229.244
893.574297188755,9500,3262.384
893.574297188755,10000,3303.804
895.5823293172691,2000,1715.952
895.5823293172691,2500,1980.068
895.5823293172691,3000,2194.852
895.5823293172691,3500,2369.3920000000003
895.5823293172691,4000,2515.88
895.5823293172691,4500,2643.9
895.5823293172691,5000,2746.4280000000003
895.5823293172691,5500,2834.148
895.5823293172691,6000,2915.3200000000006
895.5823293172691,6500,2978.868
895.5823293172691,7000,3049.988
895.5823293172691,7500,3106.7239999999997
895.5823293172691,8000,3149.5919999999996
895.5823293172691,8500,3205.6079999999997
895.5823293172691,9000,3237.148
895.5823293172691,9500,3282.268
895.5823293172691,10000,3298.416
897.5903614457832,2000,1715.616
897.5903614457832,2500,1982.5720000000001
897.5903614457832,3000,2198.5919999999996
897.5903614457832,3500,2374.596
897.5903614457832,4000,2520.352
897.5903614457832,4500,2643.376
897.5903614457832,5000,2749.7159999999994
897.5903614457832,5500,2840.932
897.5903614457832,6000,2927.468
897.5903614457832,6500,2996.024
897.5903614457832,7000,3050.764
897.5903614457832,7500,3107.376
897.5903614457832,8000,3158.576
897.5903614457832,8500,3198.9919999999997
897.5903614457832,9000,3240.8920000000003
897.5903614457832,9500,3277.1839999999997
897.5903614457832,10000,3306.12
899.5983935742972,2000,1719.764
899.5983935742972,2500,1984.7279999999998
899.5983935742972,3000,2199.212
899.5983935742972,3500,2376.2
899.5983935742972,4000,2520.12
899.5983935742972,4500,2647.48
899.5983935742972,5000,2753.4159999999997
899.5983935742972,5500,2841.1079999999997
899.5983935742972,6000,2929.024
899.5983935742972,6500,2997.972
899.5983935742972,7000,3055.888
899.5983935742972,7500,3117.6400000000003
899.5983935742972,8000,3167.632
899.5983935742972,8500,3212.784
899.5983935742972,9000,3243.396
899.5983935742972,9500,3295.268
899.5983935742972,10000,3314.732000000001
901.6064257028113,2000,1718.652
901.6064257028113,2500,1984.068
901.6064257028113,3000,2197.124
901.6064257028113,3500,2379.536
901.6064257028113,4000,2526.1560000000004
901.6064257028113,4500,2651.064
901.6064257028113,5000,2755.1400000000003
901.6064257028113,5500,2840.8599999999997
901.6064257028113,6000,2926.3039999999996
901.6064257028113,6500,2995.224
901.6064257028113,7000,3063.612
901.6064257028113,7500,3116.3360000000002
901.6064257028113,8000,3163.772
901.6064257028113,8500,3215.3199999999997
901.6064257028113,9000,3254.784
901.6064257028113,9500,3294.7240000000006
